english,transliteration,arabic,audioUrl,source
toilet paper,,پاپْيي طْواليط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-205.mp3,around_the_house_4
sink,,لاڤابو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-206.mp3,around_the_house_4
hot water,,الما سْخون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-207.mp3,around_the_house_4
cold water,,الما بارد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-208.mp3,around_the_house_4
(gas) water heater,,شّوڤو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-209.mp3,around_the_house_4
mirror,,مْرايَة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-210.mp3,around_the_house_4
to brush one's teeth,,حكّ سْنانو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-211.mp3,around_the_house_4
toothbrush,,شيتة دْيال السّْنان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-212.mp3,around_the_house_4
toothpaste,,دونْتيفْريس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-213.mp3,around_the_house_4
dental floss,,خيْط السّْنان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-214.mp3,around_the_house_4
to floss one’s teeth,,حكّ سْنانو بالخيْط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-215.mp3,around_the_house_4
mouth wash,,بان بوش,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-216.mp3,around_the_house_4
to gargle,,غرْغر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-217.mp3,around_the_house_4
to wash one's face,,غْسل وُجْهو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-218.mp3,around_the_house_4
(bar of) soap,,صابوْن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-219.mp3,around_the_house_4
to shave,,حسّن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-220.mp3,around_the_house_4
razor (blade),,رازْوار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-221.mp3,around_the_house_4
electric razor,,طونْدوز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-222.mp3,around_the_house_4
shaving cream,,رغْوة الحْسانة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-223.mp3,around_the_house_4
lawn,,الرّْبيع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-224.mp3,around_the_house_4
to mow the lawn,,قطّع الرّْبيع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-225.mp3,around_the_house_4
courtyard,,كور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-226.mp3,around_the_house_4
"garden, yard",,جرْدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-227.mp3,around_the_house_4
shovel,,بالة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-228.mp3,around_the_house_4
to dig,,حْفر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-229.mp3,around_the_house_4
(garden) hose,,تييّو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-230.mp3,around_the_house_4
tools,,الدّوزان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-231.mp3,around_the_house_4
saw,,منْشار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-232.mp3,around_the_house_4
to saw,,قطّع بالمنْشار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-233.mp3,around_the_house_4
hammer,,مْطرْقة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-234.mp3,around_the_house_4
to hammer,,طرّق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-235.mp3,around_the_house_4
"nail, screw",,مسْمار (مْسامر),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-236.mp3,around_the_house_4
screwdriver,,تورْنوڤيس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-237.mp3,around_the_house_4
axe,,فاس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-238.mp3,around_the_house_4
to chop wood,,قطّع العود,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-239.mp3,around_the_house_4
wrench (UK: spanner),,ساروت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-240.mp3,around_the_house_4
transportation,,تْرونْسْپوْر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-01.mp3,cars_and_other_transportation_5
means of transportation,,وَسائِل النّقْل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-02.mp3,cars_and_other_transportation_5
"to take, get on/in (a bus, taxi, etc.)",,شدّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-03.mp3,cars_and_other_transportation_5
"to get off, get out of",,هْبط من,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-04.mp3,cars_and_other_transportation_5
"transportation, shipping",,ليڤْريزون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-05.mp3,cars_and_other_transportation_5
freight,,شحْن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-06.mp3,cars_and_other_transportation_5
truck,,كامِيّو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-07.mp3,cars_and_other_transportation_5
pick-up truck,,پّيكوپ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-08.mp3,cars_and_other_transportation_5
ship,,باطوْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-09.mp3,cars_and_other_transportation_5
boat,,فْلوكة (فْلايْك),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-10.mp3,cars_and_other_transportation_5
city bus,,طوبيس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-11.mp3,cars_and_other_transportation_5
intercity bus,,كار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-12.mp3,cars_and_other_transportation_5
I usually go to work by bus.,,الأغْلبية كنْشد الطّوبيس لِلْخدْمة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-13.mp3,cars_and_other_transportation_5
to miss the bus,,مْشا عْليه الطّوبيس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-14.mp3,cars_and_other_transportation_5
bus stop,,بْلاكت الطّوبيس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-15.mp3,cars_and_other_transportation_5
bus driver,,شيفور الطّوبيس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-16.mp3,cars_and_other_transportation_5
"metro, subway (UK: underground)",,مِتْرو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-17.mp3,cars_and_other_transportation_5
I take the metro every day.,,كنْشد الميتْرو كُلّ نْهار.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-18.mp3,cars_and_other_transportation_5
metro station,,محطّة الميتْرو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-19.mp3,cars_and_other_transportation_5
taxi,,طاكْسي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-20.mp3,cars_and_other_transportation_5
We took a taxi downtown.,,شدّينا تاكْسي لْوسْط المْدينة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-21.mp3,cars_and_other_transportation_5
taxi driver,,مول الطّاكْسي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-22.mp3,cars_and_other_transportation_5
to hail a taxi,,شِيّر لْ الطّاكْسي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-23.mp3,cars_and_other_transportation_5
taxi meter,,كوْنْتور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-24.mp3,cars_and_other_transportation_5
to negotiate the fare,,تّاوا عْلى الثّمن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-25.mp3,cars_and_other_transportation_5
left,,ليْسر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-26.mp3,cars_and_other_transportation_5
Turn left!,,دوْر عْلى ليسر!,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-27.mp3,cars_and_other_transportation_5
right,,ليمن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-28.mp3,cars_and_other_transportation_5
Turn right!,,دوْر عْلى ليمن!,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-29.mp3,cars_and_other_transportation_5
straight,,نيشان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-30.mp3,cars_and_other_transportation_5
Go straight!,,سير نيشان!,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-31.mp3,cars_and_other_transportation_5
bicycle,,پّيكالا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-32.mp3,cars_and_other_transportation_5
to ride a bicycle,,رْكب فْ پّيكالا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-33.mp3,cars_and_other_transportation_5
cyclist,,سيكْليسْت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-34.mp3,cars_and_other_transportation_5
"bicycle lane, bike path",,طْريْق الدّرّاجات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-35.mp3,cars_and_other_transportation_5
pedal,,پِدال,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-36.mp3,cars_and_other_transportation_5
chain,,سنْسْلة الپّيكالا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-37.mp3,cars_and_other_transportation_5
bike seat,,كوسان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-38.mp3,cars_and_other_transportation_5
motorcycle,,موْطور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-39.mp3,cars_and_other_transportation_5
helmet,,كاسْك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-40.mp3,cars_and_other_transportation_5
"tuk-tuk, auto-rickshaw",,تُكْتُك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-41.mp3,cars_and_other_transportation_5
car,,طُنوْبيل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-42.mp3,cars_and_other_transportation_5
to drive,,صاڭ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-43.mp3,cars_and_other_transportation_5
driver,,شيفور (شْوافْرية),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-44.mp3,cars_and_other_transportation_5
passenger,,راكِب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-45.mp3,cars_and_other_transportation_5
driver’s license,,پيرْمي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-46.mp3,cars_and_other_transportation_5
traffic,,سيرْكِلاسْيون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-47.mp3,cars_and_other_transportation_5
traffic jam,,أُمْبوتِيّاج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-48.mp3,cars_and_other_transportation_5
to get stuck in traffic,,وْحل فْ الأُمْبوتِيّاج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-49.mp3,cars_and_other_transportation_5
The traffic is horrible right now!,,الطّْريْق عامْرة دابا!,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-50.mp3,cars_and_other_transportation_5
rush hour,,وَقْت الأُمْبوتِيّاج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-51.mp3,cars_and_other_transportation_5
Let’s not go downtown right now. It’s rush hour.,,بْلا منْمْشيوْ لِلْمْدينة دابا، وَقْت الأُمْبوتِيّاج دابا.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-52.mp3,cars_and_other_transportation_5
"to pass, overtake",,دوبل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-53.mp3,cars_and_other_transportation_5
to stop,,وْقف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-54.mp3,cars_and_other_transportation_5
to yield to,,خلّا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-55.mp3,cars_and_other_transportation_5
to have the right of way,,عنْدو الأسْبقية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-56.mp3,cars_and_other_transportation_5
pedestrians,,راجِلين,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-57.mp3,cars_and_other_transportation_5
sidewalk (UK: pavement),,طْرُطْوار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-58.mp3,cars_and_other_transportation_5
"cross walk, pedestrian crossing (UK: zebra crossing)",,پاصاج پْياتوْن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-59.mp3,cars_and_other_transportation_5
to cross the street,,قْطع الشّانْطي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-60.mp3,cars_and_other_transportation_5
traffic light,,الضَّوْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-61.mp3,cars_and_other_transportation_5
green light,,الضَّوْ الخْضر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-62.mp3,cars_and_other_transportation_5
red light,,ضَّوْ الحْمر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-63.mp3,cars_and_other_transportation_5
yellow light,,ضَّوْ الصّْفر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-64.mp3,cars_and_other_transportation_5
to run a red light,,حْرڭ الضَّوْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-65.mp3,cars_and_other_transportation_5
to park,,بْلاصا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-66.mp3,cars_and_other_transportation_5
parking lot,,پارْكينْغ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-67.mp3,cars_and_other_transportation_5
parking garage,,ڭاراج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-68.mp3,cars_and_other_transportation_5
to park on the street,,بْلاصا فْ الشّارِع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-69.mp3,cars_and_other_transportation_5
lane,,ڤْوا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-70.mp3,cars_and_other_transportation_5
to change lanes,,بدّل الڤْوا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-71.mp3,cars_and_other_transportation_5
intersection,,آنْتِرْساكْسْيون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-72.mp3,cars_and_other_transportation_5
round-about,,روْن پْوان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-73.mp3,cars_and_other_transportation_5
"highway, expressway (UK: motorway)",,أوْطوْروت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-74.mp3,cars_and_other_transportation_5
"bridge, overpass",,قنْطْرة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-75.mp3,cars_and_other_transportation_5
speed limit,,السُّرْعة القُصْوى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-76.mp3,cars_and_other_transportation_5
license plate (UK: number plate),,بْلاكة الطُّنوْبيل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-77.mp3,cars_and_other_transportation_5
car insurance,,أسورانْس دْيال الطُّنوْبيل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-78.mp3,cars_and_other_transportation_5
to pick up,,ركّب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-79.mp3,cars_and_other_transportation_5
to pick up,,هزّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-80.mp3,cars_and_other_transportation_5
to drop off,,نزّل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-81.mp3,cars_and_other_transportation_5
to drop off,,حطّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-82.mp3,cars_and_other_transportation_5
You can just drop me off on the corner.,,حطْني غا مْعى الدَّوْرة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-83.mp3,cars_and_other_transportation_5
"to give a lift to, take",,وَصّل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-84.mp3,cars_and_other_transportation_5
Can you give me a ride home?,,تْقْدر تْوصّلْني للدّار؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-85.mp3,cars_and_other_transportation_5
hood,,سْقف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-86.mp3,cars_and_other_transportation_5
windshield,,پارْبْريز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-87.mp3,cars_and_other_transportation_5
trunk,,كوْفر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-88.mp3,cars_and_other_transportation_5
the front seat,,الكُرْسي اللّي القُدّام,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-89.mp3,cars_and_other_transportation_5
the back seat,,الكُرْسي اللّي اللّوْر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-90.mp3,cars_and_other_transportation_5
car door,,باب الطُّنوْبيل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-91.mp3,cars_and_other_transportation_5
car door handle,,پْوانْييْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-92.mp3,cars_and_other_transportation_5
window,,الزّاج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-93.mp3,cars_and_other_transportation_5
to roll the window up,,طلّع الزّاج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-94.mp3,cars_and_other_transportation_5
to roll the window down,,هبّط الزّاج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-95.mp3,cars_and_other_transportation_5
The door is ajar.,,الباب مامسْدودْش مزْيان.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-96.mp3,cars_and_other_transportation_5
steering wheel,,ڤوْلون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-97.mp3,cars_and_other_transportation_5
"to drive, steer",,ساڭ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-98.mp3,cars_and_other_transportation_5
turn signal,,سينْيال,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-99.mp3,cars_and_other_transportation_5
He never uses his turn signal.,,ماعمْرو ما كيْدير السّينْيال,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-100.mp3,cars_and_other_transportation_5
rear view mirror,,رِتْروْفيزور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-101.mp3,cars_and_other_transportation_5
side view mirror,,مْرايَة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-102.mp3,cars_and_other_transportation_5
glove compartment,,بْواط آ ڭون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-103.mp3,cars_and_other_transportation_5
dashboard,,طابْلو دو بور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-104.mp3,cars_and_other_transportation_5
"emergency brake, hand brake",,فْران آ مان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-105.mp3,cars_and_other_transportation_5
tire (UK: tyre),,رْويدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-106.mp3,cars_and_other_transportation_5
to check the tire pressure,,شاف پْريسْيون دْيال الرّْويدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-107.mp3,cars_and_other_transportation_5
to get a flat tire,,الرْويدة تْفرْڭْعات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-108.mp3,cars_and_other_transportation_5
spare tire,,رْويدة سوكور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-109.mp3,cars_and_other_transportation_5
to change a flat tire,,بدّل الرّْويدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-110.mp3,cars_and_other_transportation_5
automatic,,أوْطوْماتيك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-111.mp3,cars_and_other_transportation_5
"manual, stick-shift",,مانِيّال,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-112.mp3,cars_and_other_transportation_5
I can’t drive a stick.,,مانْعْرفْش نْصوڭ ماِنيّال.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-113.mp3,cars_and_other_transportation_5
pedal,,پيْدال,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-114.mp3,cars_and_other_transportation_5
clutch,,أومْبْرِيّاج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-115.mp3,cars_and_other_transportation_5
brake,,فْران,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-116.mp3,cars_and_other_transportation_5
to brake,,فْرانَ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-117.mp3,cars_and_other_transportation_5
"gas pedal, accelerator",,أكْسيْليْراتور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-118.mp3,cars_and_other_transportation_5
"to accelerate, speed up",,كْسيرا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-119.mp3,cars_and_other_transportation_5
to slow down,,نْقص من السُّرْعة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-120.mp3,cars_and_other_transportation_5
stick shift,,بْواط آ ڤيتّاس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-121.mp3,cars_and_other_transportation_5
1st gear,,پْرومْيي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-122.mp3,cars_and_other_transportation_5
reverse (gear),,مارْش آرْيار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-123.mp3,cars_and_other_transportation_5
to back up,,دار مارْش آرْيار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-124.mp3,cars_and_other_transportation_5
to change gears,,بدّل الڤيتّاس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-125.mp3,cars_and_other_transportation_5
I put the car in reverse and started backing up.,,درْت مارْش آرْيار و بْديت كنْرْجع اللّوْر.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-126.mp3,cars_and_other_transportation_5
speedometer,,كوْنْتور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-127.mp3,cars_and_other_transportation_5
to do the speed limit,,حْترم السُّرْعة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-128.mp3,cars_and_other_transportation_5
"to speed, go over the speed limit",,ما حْترمْش السُّرْعة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-129.mp3,cars_and_other_transportation_5
The police pulled me over for speeding.,,وَقّْفوني البوليس عْلى السُّرْعة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-130.mp3,cars_and_other_transportation_5
gas (UK: petrol),,أيْصانْص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-131.mp3,cars_and_other_transportation_5
We’ve run out of gas.,,سالا لينا ليْصانْص.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-132.mp3,cars_and_other_transportation_5
The tank is full.,,الرِّزارْڤْوار عامر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-133.mp3,cars_and_other_transportation_5
gas station,,سْطاسْيوْن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-134.mp3,cars_and_other_transportation_5
gas pump,,بومْبا (دْيال ليْصانْص),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-135.mp3,cars_and_other_transportation_5
to get gas,,دار ليْصانْص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-136.mp3,cars_and_other_transportation_5
to change the oil,,بدّل الزّيت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-137.mp3,cars_and_other_transportation_5
"to put on one’s seatbelt, wear one’s seat belt",,دار الصّمْطة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-138.mp3,cars_and_other_transportation_5
to start a car,,دِمارَ الطُّنوْبيل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-139.mp3,cars_and_other_transportation_5
The car won’t start.,,مبْغاتْش دِّمارِ الطُّنوْبيل.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-140.mp3,cars_and_other_transportation_5
to turn off the engine,,طْفى الموْطور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-141.mp3,cars_and_other_transportation_5
bumper,,پار شوك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-142.mp3,cars_and_other_transportation_5
(car) roof,,سْقف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-143.mp3,cars_and_other_transportation_5
to get in a fender-bender,,دار أكْسيدون صْغيْر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-144.mp3,cars_and_other_transportation_5
dent,,خبْطة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-145.mp3,cars_and_other_transportation_5
There’s a dent in the side of the car!,,كينا خبْطة فْ الجنْب دْيال الطُّنوْبيل!,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-146.mp3,cars_and_other_transportation_5
headlight,,الضَّوْ (الضّْواو),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-147.mp3,cars_and_other_transportation_5
Turn on your headlights when it starts to get dark.,,شعّل الضّْواو مْني بْدا كيْضْلام الحال.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-148.mp3,cars_and_other_transportation_5
"to get in an accident, have an accident",,دار كْسيدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-149.mp3,cars_and_other_transportation_5
to crash,,خْبط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-150.mp3,cars_and_other_transportation_5
He crashed (his car) into a tree.,,دْخل بْطنوْبيلْتو فْشجْرة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-151.mp3,cars_and_other_transportation_5
"to be totaled, destroyed",,تْشخْشخ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-152.mp3,cars_and_other_transportation_5
The car was totaled in the accident.,,الطُّنوْبيلة تْشخْشْخات فْ الكْسيدة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-153.mp3,cars_and_other_transportation_5
clothing,,حْويج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav06-01.mp3,clothing_jewelry_and_accessories_5
clothing,,حْوايْج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav06-02.mp3,clothing_jewelry_and_accessories_5
men’s clothing,,حْويج دْيال الرّْجال,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav06-03.mp3,clothing_jewelry_and_accessories_5
women’s clothing,,حْويج دْيال العْيالات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav06-04.mp3,clothing_jewelry_and_accessories_5
underwear,,كالْسوْن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav06-05.mp3,clothing_jewelry_and_accessories_5
long johns,,سرْوال تحْتاني,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav06-06.mp3,clothing_jewelry_and_accessories_5
long johns,,سرْوال الوالِدين,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav06-07.mp3,clothing_jewelry_and_accessories_5
undershirt,,تيشُرْت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav06-08.mp3,clothing_jewelry_and_accessories_5
panties,,سْليپ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav06-09.mp3,clothing_jewelry_and_accessories_5
panties,,كيلوت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav06-10.mp3,clothing_jewelry_and_accessories_5
